,Year,Month,Day,District Name,Victims,T,TM,Tm,SLP,STP,H,PP,VV,V,VM,VG,FG,RA,SN,GR,TS,TR,Weekday,Holiday,Yesterday accidents
0,2017,1,1,1,7,0.2325581395348837,0.36144578313253006,0.11029411764705882,0.0,0.0,0.8064516129032259,0.0,0.6625766871165645,0.41534391534391535,0.362406015037594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,18
1,2017,1,1,9,2,0.2325581395348837,0.36144578313253006,0.11029411764705882,0.0,0.0,0.8064516129032259,0.0,0.6625766871165645,0.41534391534391535,0.362406015037594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,18
2,2017,1,1,7,6,0.2325581395348837,0.36144578313253006,0.11029411764705882,0.0,0.0,0.8064516129032259,0.0,0.6625766871165645,0.41534391534391535,0.362406015037594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,18
3,2017,1,1,8,3,0.2325581395348837,0.36144578313253006,0.11029411764705882,0.0,0.0,0.8064516129032259,0.0,0.6625766871165645,0.41534391534391535,0.362406015037594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,18
4,2017,1,1,5,1,0.2325581395348837,0.36144578313253006,0.11029411764705882,0.0,0.0,0.8064516129032259,0.0,0.6625766871165645,0.41534391534391535,0.362406015037594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,18
5,2017,1,1,3,1,0.2325581395348837,0.36144578313253006,0.11029411764705882,0.0,0.0,0.8064516129032259,0.0,0.6625766871165645,0.41534391534391535,0.362406015037594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,18
6,2017,1,1,0,1,0.2325581395348837,0.36144578313253006,0.11029411764705882,0.0,0.0,0.8064516129032259,0.0,0.6625766871165645,0.41534391534391535,0.362406015037594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,18
7,2017,1,1,6,1,0.2325581395348837,0.36144578313253006,0.11029411764705882,0.0,0.0,0.8064516129032259,0.0,0.6625766871165645,0.41534391534391535,0.362406015037594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,18
8,2017,1,2,1,4,0.23920265780730895,0.4216867469879518,0.11029411764705882,0.0,0.0,0.7849462365591399,0.0,0.6441717791411042,0.5185185185185186,0.4180451127819549,0.47352342158859473,0.0,0.0,0.0,0.0,0.0,0.0,1,0,22
9,2017,1,2,2,2,0.23920265780730895,0.4216867469879518,0.11029411764705882,0.0,0.0,0.7849462365591399,0.0,0.6441717791411042,0.5185185185185186,0.4180451127819549,0.47352342158859473,0.0,0.0,0.0,0.0,0.0,0.0,1,0,22
10,2017,1,2,8,4,0.23920265780730895,0.4216867469879518,0.11029411764705882,0.0,0.0,0.7849462365591399,0.0,0.6441717791411042,0.5185185185185186,0.4180451127819549,0.47352342158859473,0.0,0.0,0.0,0.0,0.0,0.0,1,0,22
11,2017,1,2,4,1,0.23920265780730895,0.4216867469879518,0.11029411764705882,0.0,0.0,0.7849462365591399,0.0,0.6441717791411042,0.5185185185185186,0.4180451127819549,0.47352342158859473,0.0,0.0,0.0,0.0,0.0,0.0,1,0,22
12,2017,1,2,7,1,0.23920265780730895,0.4216867469879518,0.11029411764705882,0.0,0.0,0.7849462365591399,0.0,0.6441717791411042,0.5185185185185186,0.4180451127819549,0.47352342158859473,0.0,0.0,0.0,0.0,0.0,0.0,1,0,22
13,2017,1,2,9,2,0.23920265780730895,0.4216867469879518,0.11029411764705882,0.0,0.0,0.7849462365591399,0.0,0.6441717791411042,0.5185185185185186,0.4180451127819549,0.47352342158859473,0.0,0.0,0.0,0.0,0.0,0.0,1,0,22
14,2017,1,2,3,2,0.23920265780730895,0.4216867469879518,0.11029411764705882,0.0,0.0,0.7849462365591399,0.0,0.6441717791411042,0.5185185185185186,0.4180451127819549,0.47352342158859473,0.0,0.0,0.0,0.0,0.0,0.0,1,0,22
